the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,time,inside,outside,fatal,lat,lng
0101000020E61000002CE374CC58C852C06F234CEE83FD4340,0101000020110F00008B5F190576E75FC1529B9C78248D5241,4167,2015.0,201526011104,0111,2015-03-05,W,M,17,stomach,N,N,N,2100 BLOCK E Susquehanna Ave,0,-75.13041984,39.98058871,26,15:07:00,1,0,1,39.98058871,-75.13041984
0101000020E6100000DEC9C8D59FCA52C0C9EF65896BFF4340,0101000020110F00009A98B05D54EB5FC1180105FA408F5241,4168,2015.0,201539016835,0111,2015-03-05,B,M,31,head-m,N,N,N,2100 BLOCK W Lehigh Ave,1,-75.16600556,39.99546926,39,16:44:00,1,0,1,39.99546926,-75.16600556
0101000020E6100000F50E1A6EFEC952C0BEE6C9F368F64340,0101000020110F000090140D3442EA5FC1BF682B3145855241,4169,2015.0,201503013743,0411,2015-03-07,B,M,18,chest,N,N,N,600 BLOCK Mifflin St,0,-75.15615418,39.92507789,03,03:40:00,0,1,0,39.92507789,-75.15615418
,,4170,2015.0,201506010209,0411,2015-03-07,B,M,28,leg,N,N,N,2nd & Chestnut,0,,,06,02:16:00,0,1,0,,
0101000020E61000000345871BCBCE52C03E50764CC0F64340,0101000020110F0000BDE7503C69F25FC1874B65EDA5855241,4171,2015.0,201512017038,0411,2015-03-06,B,M,30,buttocks,N,N,N,2200 BLOCK S Felton St,0,-75.23114669,39.92774349,12,20:58:00,0,1,0,39.92774349,-75.2311467
0101000020E61000004F9F91C630CA52C0AA0220B4BF064440,0101000020110F000045C968B897EA5FC13A580EC961975241,4172,2015.0,201514004817,0380,2015-01-21,W,M,53,head-m,N,N,N,1200 BLOCK E Stafford St,1,-75.15922703,40.05272533,14,20:36:00,1,0,0,40.05272533,-75.15922703
0101000020E6100000C0023D79FDC952C02F635463D3024440,0101000020110F00000B38209440EA5FC18DDB19B507935241,4173,2015.0,201539005424,0411,2015-01-21,B,M,38,multi,N,N,N,4400 BLOCK N Gratz St,0,-75.1560958,40.02207605,39,23:10:00,0,1,0,40.02207605,-75.1560958
0101000020E6100000BDDAD5D447D052C0163C9EF949FD4340,0101000020110F0000E39DF2EEEFF45FC1F0B4533CE48C5241,4174,2015.0,201519035127,0411,2015-04-17,B,F,23,leg,N,N,N,6600 BLOCK Malvern Ave,0,-75.25438424,39.97882004,19,19:45:00,0,1,0,39.97882004,-75.25438424
0101000020E6100000BDDAD5D447D052C0163C9EF949FD4340,0101000020110F0000E39DF2EEEFF45FC1F0B4533CE48C5241,4175,2015.0,201519035178,0411,2015-04-17,B,M,38,leg,N,N,N,6600 BLOCK Malvern Ave,0,-75.25438424,39.97882004,19,21:20:00,0,1,0,39.97882004,-75.25438424
0101000020E6100000BDDAD5D447D052C0163C9EF949FD4340,0101000020110F0000E39DF2EEEFF45FC1F0B4533CE48C5241,4176,2015.0,201519035121,0411,2015-04-17,B,M,30,multi,N,N,N,6600 BLOCK Malvern Ave,0,-75.25438424,39.97882004,19,19:35:00,0,1,0,39.97882004,-75.25438424
0101000020E61000004D6D043D6FC952C0A1CBE55050FF4340,0101000020110F000049E84DFA4EE95FC1D5E5B8CC228F5241,4177,2015.0,201525029820,0411,2015-04-18,B,M,51,leg,N,N,N,2700 BLOCK Germantown Ave,0,-75.14741445,39.99463855,25,01:09:00,0,1,0,39.99463855,-75.14741445
0101000020E61000009DFDBB1DE5CB52C0B456D54737FE4340,0101000020110F0000E4F879E37CED5FC1BD1EBC43EB8D5241,4178,2015.0,201522034033,0411,2015-04-18,B,M,18,multi,N,N,N,1900 BLOCK N 32nd St,0,-75.18585914,39.98606203,22,00:45:00,0,1,0,39.98606203,-75.18585914
0101000020E61000009D0378C947D152C00E057D33FBFC4340,0101000020110F00006C9A21B3A2F65FC10250CFED8C8C5241,4179,2015.0,201519097081,0111,2015-09-23,B,M,41,chest,N,N,N,7600 BLOCK Sherwood St,0,-75.27000653,39.97641605,19,19:35:00,0,1,1,39.97641605,-75.27000653
0101000020E6100000B39D6B6FE2CB52C0BD41CDF354FE4340,0101000020110F0000F2FFB35578ED5FC1FE8897270C8E5241,4180,2015.0,201522085776,0411,2015-09-23,B,M,34,arm,N,N,N,3100 BLOCK W Norris St,0,-75.18569551,39.98696754,22,23:27:00,0,1,0,39.98696754,-75.18569551
0101000020E6100000248BC9558BCE52C03860DBCB4BFA4340,0101000020110F0000BAE366E9FCF15FC1528AEB3193895241,4181,2015.0,201518064054,0411,2015-09-24,B,M,24,leg,N,N,N,5200 BLOCK Irving St,0,-75.22725434,39.95543812,18,21:09:00,0,1,0,39.95543812,-75.22725434
0101000020E6100000F06F4C2619C852C0DB0683A599044440,0101000020110F00002703D5E709E75FC17D04D78CFF945241,4182,2015.0,201535083787,0411,2015-09-24,B,M,22,hip,N,N,N,American & Olney Sts,0,-75.12653501,40.03593892,35,21:08:00,0,1,0,40.03593892,-75.12653501
0101000020E6100000BF0775B250CF52C02C5E347D59F64340,0101000020110F0000294EA3264CF35FC157512D1134855241,4183,2015.0,201512076494,0411,2015-09-27,B,M,30,multi,N,N,N,2000 BLOCK S Bonnafon St,0,-75.23930036,39.92460599,12,03:32:00,0,1,0,39.92460599,-75.23930036
0101000020E6100000B61E32A327C952C0F12045B6D6FF4340,0101000020110F0000460B425BD5E85FC141AE84CBB78F5241,4184,2015.0,201525079889,0411,2015-09-27,B,M,35,multi,N,N,N,700 BLOCK W Clearfield St,0,-75.14304428,39.99874,25,17:06:00,0,1,0,39.99873999,-75.14304428
0101000020E6100000396078A190CE52C0D1C22B6A2CFB4340,0101000020110F000027722AE805F25FC1FEDB61138C8A5241,4185,2015.0,201519098170,0411,2015-09-27,B,M,25,multi,N,N,N,100 BLOCK N Ruby St,0,-75.22757756,39.96229293,19,23:42:00,0,1,0,39.96229293,-75.22757756
0101000020E6100000593285D69CCF52C0743F0A4B7AF44340,0101000020110F0000885EDE7BCDF35FC1741DD56E21835241,4186,2015.0,201512076259,0411,2015-09-26,B,M,21,leg,N,N,N,2600 BLOCK W 75th St,0,-75.24394763,39.90998209,12,01:14:00,0,1,0,39.90998209,-75.24394763
0101000020E61000009514508F8ACE52C0609A1A4F21FB4340,0101000020110F00004FE74598FBF15FC189CA11C57F8A5241,4187,2015.0,201519097828,0411,2015-09-26,B,M,24,leg,N,N,N,100 BLOCK N Peach St,0,-75.22720702,39.96195401,19,09:06:00,0,1,0,39.96195401,-75.22720702
0101000020E6100000D0D5D2B30BCF52C03BC269C10BF94340,0101000020110F0000969EE0F4D6F25FC16831BDA030885241,4188,2015.0,201512076464,0411,2015-09-26,B,M,99,multi,N,N,N,5600 BLOCK Hoffman St,0,-75.23508926,39.94567125,12,23:39:00,0,1,0,39.94567125,-75.23508926
0101000020E6100000B62AEC167FCE52C09F8B0AC5EBF94340,0101000020110F0000C1C7841CE8F15FC1D290B9CD28895241,4189,2015.0,201518064407,0411,2015-09-26,B,M,23,multi,N,N,N,5200 BLOCK Addison St,0,-75.22650693,39.95250762,18,23:44:00,0,1,0,39.95250762,-75.22650693
0101000020E6100000C86361E315CA52C0B2FC125481F94340,0101000020110F0000A0049F0C6AEA5FC138A3F7E0B2885241,4190,2015.0,201506045700,0411,2015-09-26,B,M,29,leg,N,N,N,1000 BLOCK Sansom St,0,-75.15758595,39.94925929,06,02:53:00,0,1,0,39.94925929,-75.15758595
0101000020E6100000618A304DAACB52C0B4D627EB7DFD4340,0101000020110F0000C48C6BFC18ED5FC1E7C7ADCE1D8D5241,4191,2016.0,201622072940,0411,2016-09-04,B,M,35,multi/head,N,N,N,1600 BLOCK N 29th St,0,-75.18226938,39.98040523,22,05:13:00,0,1,0,39.98040523,-75.18226938
0101000020E6100000976470D618CF52C0CE56B9AB32F94340,0101000020110F0000503F9E44EDF25FC1780A1ABD5B885241,4715,2017.0,201718055079,0411,2017-08-08,B,F,14,multi,N,N,N,5600 BLOCK Washington Ave,0,-75.23589097,39.94685885,18,19:29:00,0,1,0,39.94685885,-75.23589097
0101000020E6100000559FCCBB81C952C0C92C3185BD004440,0101000020110F00000ADBCE646EE95FC11B0A58B2B7905241,4716,2017.0,201725067332,0411,2017-08-08,B,M,64,abdomen,N,N,N,1200 BLOCK W Tioga St,0,-75.14854331,40.0057837,25,17:06:00,0,1,0,40.0057837,-75.14854331
0101000020E61000003CFCB120BFCB52C08F5EE4D068FE4340,0101000020110F00002BDA845C3CED5FC153234B2C228E5241,4717,2017.0,201722065773,0112,2017-08-09,B,M,50,chest,N,N,N,3000 BLOCK Fontain St,0,-75.18354051,39.98757373,22,12:31:00,0,1,1,39.98757373,-75.18354051
0101000020E61000009FC5944071C552C0C270091B79034440,0101000020110F0000C506140887E25FC130C37E80BF935241,4718,2017.0,201715075737,0411,2017-08-09,B,M,24,leg,N,N,N,5200 BLOCK Oxford Ave,0,-75.08503736,40.02713335,15,19:20:00,0,1,0,40.02713335,-75.08503737
0101000020E6100000AC44B0DC58CB52C03B474F5798054440,0101000020110F00008EA224A78EEC5FC1D92628171A965241,4719,2017.0,201714067983,0411,2017-08-09,B,M,27,thigh,N,N,N,100 BLOCK E Pastorius St,0,-75.17729871,40.04371158,14,21:27:00,0,1,0,40.04371158,-75.17729871
0101000020E6100000C7B71C54C7CE52C0A2D4DA0B37FC4340,0101000020110F000004EF0FD162F25FC1641A418AB38B5241,4720,2017.0,201719068288,0411,2017-08-09,B,M,29,neck,N,N,N,5500 BLOCK Cambridge St,0,-75.23091605,39.97042988,19,23:52:00,0,1,0,39.97042988,-75.23091605
0101000020E6100000757354E2B8C552C0F68CD01171044440,0101000020110F00007FFB96B400E35FC11B54378AD2945241,4721,2017.0,201702045319,0411,2017-08-10,W,M,24,multi,N,N,N,5800 BLOCK Summerdale Ave,1,-75.08940943,40.03470061,02,23:17:00,0,1,0,40.03470061,-75.08940943
0101000020E61000003F7693EF04CF52C0E7E146C2A5F94340,0101000020110F00002D0B7B76CBF25FC1D9A32D3DDB885241,4722,2017.0,201718055729,0411,2017-08-11,B,M,54,face,N,N,N,5500 BLOCK Walton Ave,0,-75.23467626,39.95037106,18,09:32:00,0,1,0,39.95037106,-75.23467626
0101000020E6100000279CA3AF5CCD52C0AB90D9F6C9FB4340,0101000020110F0000F380F8D4FAEF5FC1D59A6EA83A8B5241,4723,2017.0,201716032457,0411,2017-08-11,B,M,21,leg,N,N,N,4200 BLOCK Lancaster Ave,0,-75.20878211,39.96710096,16,19:39:00,0,1,0,39.96710096,-75.20878211
0101000020E6100000E0121D554FC352C059C6C01980094440,0101000020110F00002A695ABBE7DE5FC185E81F776F9A5241,4724,2017.0,201707021349,0411,2017-08-12,W,F,58,multi,N,N,N,8500 BLOCK Summerdale Ave,1,-75.05171707,40.07422182,07,00:39:00,1,0,0,40.07422182,-75.05171707
0101000020E6100000608B8285B8C352C062AEB96163064440,0101000020110F0000F1B4F1679ADF5FC15905495AFB965241,4725,2017.0,201702045460,0411,2017-08-11,B,M,29,back,N,N,N,7400 BLOCK Busleton Ave,0,-75.0581373,40.04990789,02,15:35:00,0,1,0,40.04990789,-75.0581373
0101000020E61000001FA5AF73D5CA52C059E29E3A98F74340,0101000020110F0000C4E58370AFEB5FC1A2388D1595865241,4726,2017.0,201717032010,0411,2017-08-11,B,M,20,finger,N,N,N,1500 BLOCK Wharton St,0,-75.16927807,39.93433317,17,23:24:00,0,1,0,39.93433316,-75.16927807
0101000020E610000038B76C21C6CF52C05124677A6CFB4340,0101000020110F00005B0A9D9F13F45FC103214410D38A5241,4727,2017.0,201719069127,0411,2017-08-12,B,M,47,shoulder,N,N,N,6300 BLOCK Arch St,0,-75.24646793,39.96424799,19,15:55:00,0,1,0,39.96424799,-75.24646793
0101000020E61000001132D28369CC52C04C5577B8DFF64340,0101000020110F00007555FEC75DEE5FC15D7049BAC8855241,4728,2017.0,201701033625,0411,2017-08-19,B,M,40,calf,N,N,N,2900 BLOCK McKean St,0,-75.19394012,39.92870241,01,20:36:00,0,1,0,39.92870241,-75.19394012
0101000020E610000040962E9230C952C03B4D6E2DF6024440,0101000020110F00006626EF87E4E85FC15AD3694A2E935241,4729,2017.0,201735070868,0411,2017-08-19,B,M,21,multi,N,N,N,4600 BLOCK N Marvine St,0,-75.14358954,40.02313774,35,21:55:00,0,1,0,40.02313774,-75.14358954
0101000020E6100000A6A37785D9CB52C05FFE5426C6FC4340,0101000020110F00002A86933169ED5FC1D5A9FD21528C5241,4730,2017.0,201722069588,0411,2017-08-21,B,M,21,throat,N,N,N,1200 BLOCK N 30th St,0,-75.18515145,39.97479705,22,21:22:00,0,1,0,39.97479705,-75.18515145
0101000020E6100000EBB8D04BBBCD52C05BC84C3743F84340,0101000020110F0000B49460899BF05FC1DCBED27A52875241,4731,2017.0,201712061318,0122,2017-08-21,B,M,23,head,N,N,N,5000 BLOCK Woodland Ave,0,-75.21455664,39.93955127,12,14:43:00,1,0,1,39.93955127,-75.21455665
0101000020E610000090B1A8C2BECA52C0D66FAADE2F004440,0101000020110F0000FE4C4CE588EB5FC18D2A92A41A905241,4732,2017.0,201739066622,0300,2017-08-25,W,F,37,abdom,N,N,N,3000 BLOCK N 23rd St,0,-75.16789309,40.00146087,39,01:29:00,0,1,0,40.00146087,-75.16789309
0101000020E6100000CC702CBDB0CE52C079BF7E4671F84340,0101000020110F0000A9BC28723CF25FC184F4188085875241,4733,2017.0,201712059235,0411,2017-08-14,B,M,26,leg,N,N,N,5600 BLOCK Florence St,0,-75.22953729,39.94095689,12,03:14:00,0,1,0,39.94095689,-75.22953729
0101000020E61000002666E6977BCE52C0BE13B35E0CFA4340,0101000020110F0000689B3B2CE2F15FC1B7610DEC4C895241,4734,2017.0,201718005663,0411,2017-01-24,B,M,20,multi,N,N,N,5200 BLOCK Pine St,0,-75.22629354,39.9535025,18,13:05:00,0,1,0,39.9535025,-75.22629354
0101000020E610000089A2F6116ECA52C0817C64CE0E004440,0101000020110F0000CE6FD2D5FFEA5FC170C43EFCF58F5241,4735,2017.0,201739064177,0111,2017-08-16,B,M,38,head,N,N,N,2000 BLOCK W Toronto St,0,-75.16296815,40.00045185,39,13:45:00,0,1,1,40.00045185,-75.16296815
0101000020E610000074D92248E9CA52C03A9016E3D3054440,0101000020110F0000BA5C601FD1EB5FC1FC77BA265C965241,4736,2017.0,201714070282,0411,2017-08-16,B,M,25,shoulder,N,N,N,5900 BLOCK Belfield Ave,0,-75.17048839,40.04552878,14,18:24:00,0,1,0,40.04552878,-75.17048839
0101000020E6100000861DE7B2E8CE52C00C81757FE9FA4340,0101000020110F00003B0CDA7F9BF25FC10B2D9EED418A5241,4737,2017.0,201718057215,0411,2017-08-17,B,M,21,torso,N,N,N,5500 BLOCK LUDLOW ST,0,-75.23295281,39.96025079,18,23:20:00,0,1,0,39.96025079,-75.23295281
0101000020E6100000861DE7B2E8CE52C00C81757FE9FA4340,0101000020110F00003B0CDA7F9BF25FC10B2D9EED418A5241,4738,2017.0,201718057219,0411,2017-08-18,B,M,21,multi,N,N,N,5500 BLOCK LUDLOW ST,0,-75.23295281,39.96025079,18,00:33:00,0,1,0,39.96025079,-75.23295281
0101000020E6100000AC9EDD6BD2C752C0DC5B57ED16FF4340,0101000020110F0000CBDA3BC491E65FC12F04EF2DE38E5241,4739,2017.0,201724080754,0411,2017-08-17,B,M,20,multi,N,N,N,500 BLOCK E CAMBRIA,0,-75.1222181,39.99288718,24,17:02:00,0,1,0,39.99288718,-75.1222181
0101000020E61000000ADC366303C852C0F4E0CD9EF4FE4340,0101000020110F00000BE9C8F0E4E65FC18475F925BD8E5241,4740,2017.0,201724080619,0411,2017-08-17,W,M,35,multi,N,N,N,300 BLOCK E SOMERSET ST,1,-75.12520675,39.99184023,24,10:02:00,0,1,0,39.99184022,-75.12520676
0101000020E61000007C4297ECEFCA52C020CFB2179FF74340,0101000020110F00002117C567DCEB5FC1F7EDB9AF9C865241,3515,2016.0,201617013047,0411,2016-03-24,B,M,17,leg,N,N,N,1300 BLOCK S 16th St,0,-75.17089381,39.93454262,17,23:29:00,0,1,0,39.93454262,-75.17089381
0101000020E6100000F430F6564BC852C0CAAFD5D468FF4340,0101000020110F0000FB4C94285FE75FC191DB3CFA3D8F5241,3516,2016.0,201624027534,0111,2016-03-24,W,M,40,multi,N,N,N,100 BLOCK EIndiana Ave,1,-75.12959837,39.9953867,24,01:42:00,0,1,1,39.9953867,-75.12959837
0101000020E610000027B68A17EEC852C01C52350F9A014440,0101000020110F000038B40F9C73E85FC112E9C33CAC915241,3517,2016.0,201625023579,0411,2016-03-24,B,F,16,thigh,N,N,N,4000 BLOCK N7th St,0,-75.13953198,40.01251402,25,23:33:00,0,1,0,40.01251402,-75.13953198
0101000020E61000002920ED7FC0CB52C0F333FD2B0EF64340,0101000020110F00001FC41EB13EED5FC1257857A8E0845241,3518,2016.0,201601012976,0411,2016-03-25,B,M,18,multi,N,N,N,2400 BLOCK S 22nd St,0,-75.18362425,39.92230749,01,03:05:00,0,1,0,39.92230749,-75.18362425
0101000020E6100000D45C76A15CCE52C0D3CD0F6D91F64340,0101000020110F000044816194ADF15FC196C90E0472855241,3519,2016.0,201612022538,0411,2016-03-26,B,M,25,multi,N,N,N,2500 BLOCK SMillck St,0,-75.22440373,39.92631305,12,00:11:00,0,1,0,39.92631305,-75.22440373
0101000020E61000006EC837C2FFC152C0EBCA466BB50E4440,0101000020110F0000DD9FD8B9ADDC5FC19355A9BE37A05241,3520,2016.0,201607008358,0411,2016-03-25,W,M,54,leg,N,N,N,400 BLOCK Jeanes St,0,-75.03123527,40.11491147,07,20:43:00,1,0,0,40.11491147,-75.03123527
0101000020E6100000ED11E64DB0CA52C0F2DD18C8D4FE4340,0101000020110F000098322F5770EB5FC17FC791DA998E5241,3521,2016.0,201622024740,0411,2016-03-26,B,M,38,multi,N,N,N,2400 BLOCK N21st St,0,-75.16701076,39.99086858,22,04:27:00,0,1,0,39.99086858,-75.16701076
0101000020E610000081711530A6CA52C038015D661EFD4340,0101000020110F00005A811F285FEB5FC13C60A4F0B38C5241,3522,2016.0,201622024704,0111,2016-03-26,B,M,41,chest,N,N,N,1500 BLOCK N19th St,0,-75.1663933,39.97749023,22,00:43:00,0,1,1,39.97749023,-75.1663933
0101000020E6100000B46C52769FC952C030FA447D96024440,0101000020110F0000C6EE0BE4A0E95FC13F36502BC4925241,3523,2016.0,201639024050,0300,2016-03-26,W,M,64,multi,N,N,N,1400 BLOCK WCayuga St,0,-75.1503578,40.02021757,39,14:12:00,0,1,0,40.02021757,-75.1503578
0101000020E61000009B85C9969DCB52C03B39BF38A3054440,0101000020110F0000EA787D6403ED5FC1CF564F2926965241,3524,2016.0,201614023449,0411,2016-03-27,B,M,20,hand,N,N,N,0 BLOCK W Pomona St,0,-75.18149347,40.04404363,14,00:05:00,0,1,0,40.04404363,-75.18149347
0101000020E6100000EC3E53F1F7CE52C0AEF30C6D42F94340,0101000020110F0000F2448264B5F25FC1336652316D885241,3525,2016.0,201618022011,0411,2016-04-02,B,M,33,foot,N,N,N,5500 BLOCK Baltimore Ave,0,-75.23388322,39.94733966,18,01:07:00,0,1,0,39.94733966,-75.23388322
0101000020E6100000D57CF0351FCB52C011544B42BBFD4340,0101000020110F0000342BECB92CEC5FC11645B9CB618D5241,3526,2016.0,201622029744,0411,2016-04-11,B,M,35,torso,N,N,N,2400 BLOCK Montgomery Ave,0,-75.17377995,39.9822772,22,20:03:00,0,1,0,39.98227719,-75.17377995
0101000020E610000086898A61DCCA52C09D1B476AA9F54340,0101000020110F00006A269635BBEB5FC11DC8691471845241,3527,2016.0,201603019656,0411,2016-04-11,B,M,18,arm,N,N,N,2500 BLOCK S Juniper St,0,-75.16970099,39.91923264,03,19:17:00,0,1,0,39.91923264,-75.16970099
0101000020E610000064AF567153CF52C0801AEF75EFFC4340,0101000020110F0000DB848DD050F35FC11625C3EA7F8C5241,3528,2016.0,201619031758,0111,2016-04-12,B,M,25,chest,N,N,N,1600 BLOCK N Redfield St,0,-75.23946794,39.97605776,19,02:14:00,0,1,1,39.97605776,-75.23946794
0101000020E6100000D462535BE8C852C03999B85590FD4340,0101000020110F0000E70526DE69E85FC1B7A92838328D5241,3529,2016.0,201626018023,0388,2016-04-12,W,M,35,neck,N,N,N,2000 BLOCK NBodine St,0,-75.13918193,39.98096725,26,16:55:00,0,1,0,39.98096725,-75.13918193
0101000020E610000068098DBBDCCA52C01043E53EBDFF4340,0101000020110F00007D277ACEBBEB5FC14838C68F9B8F5241,3530,2016.0,201639029003,0411,2016-04-12,B,M,51,multi,N,N,N,2800 BLOCK NJudson St,0,-75.16972245,39.99796282,39,06:58:00,0,1,0,39.99796282,-75.16972245
0101000020E6100000D9D1B49B8BC752C0C770E956D7FF4340,0101000020110F00001B1CBB7B19E65FC1F1A99D7DB88F5241,3531,2016.0,201625030937,0111,2016-04-17,B,M,46,head,N,N,N,600 BLOCK EWestmorland St,0,-75.11789601,39.99875914,25,06:48:00,1,0,1,39.99875914,-75.11789601
0101000020E6100000D9D1B49B8BC752C0C770E956D7FF4340,0101000020110F00001B1CBB7B19E65FC1F1A99D7DB88F5241,3532,2016.0,201625030938,0111,2016-04-17,B,M,47,head,N,N,N,600 BLOCK EWestmorland St,0,-75.11789601,39.99875914,25,06:49:00,1,0,1,39.99875914,-75.11789601
0101000020E61000005BCD5BF164C852C0D943DA4AD8FE4340,0101000020110F000052CCE1A58AE75FC1EF2ADFBE9D8E5241,3533,2016.0,201625030931,0411,2016-04-17,W,M,26,arm,N,N,N,100 BLOCK WLehigh Ave,1,-75.13116106,39.99097572,25,05:02:00,0,1,0,39.99097572,-75.13116106
0101000020E6100000D146640E38C952C059111C3447004440,0101000020110F00004A29CF3EF1E85FC1E8DB668334905241,3534,2016.0,201625030940,0411,2016-04-17,W,M,24,multi,N,N,N,3300 BLOCK N 9th St,1,-75.1440464,40.00217296,25,07:03:00,0,1,0,40.00217296,-75.1440464
0101000020E6100000D146640E38C952C059111C3447004440,0101000020110F00004A29CF3EF1E85FC1E8DB668334905241,3535,2016.0,201625030942,0411,2016-04-17,W,M,25,multi,N,N,N,3300 BLOCK N 9th St,1,-75.1440464,40.00217296,25,07:03:00,0,1,0,40.00217296,-75.1440464
0101000020E6100000D146640E38C952C059111C3447004440,0101000020110F00004A29CF3EF1E85FC1E8DB668334905241,3536,2016.0,201625030943,0411,2016-04-17,W,M,28,multi,N,N,N,3300 BLOCK N 9th St,1,-75.1440464,40.00217296,25,06:57:00,0,1,0,40.00217296,-75.1440464
0101000020E6100000B6C480DB09C752C02285151B31FE4340,0101000020110F0000D5C3AA163DE55FC1DF978B6BE48D5241,3537,2016.0,201624037060,0411,2016-04-17,W,M,43,head,N,N,N,3000 BLOCK Cedar St,0,-75.10997665,39.9858736,24,22:57:00,0,1,0,39.98587359,-75.10997665
0101000020E6100000D9D1B49B8BC752C0C770E956D7FF4340,0101000020110F00001B1CBB7B19E65FC1F1A99D7DB88F5241,3538,2016.0,201625030926,3006,2016-04-17,B,M,24,arm,N,N,N,600 BLOCK EWestmorland St,0,-75.11789601,39.99875914,25,03:46:00,1,0,0,39.99875914,-75.11789601
0101000020E6100000A6713D4402C852C09C834EA5F2004440,0101000020110F00005D825409E3E65FC19F84039AF2905241,3539,2016.0,201625030932,0411,2016-04-17,W,M,19,buttock,N,N,N,200 BLOCK EErie Ave,1,-75.12513834,40.00740496,25,05:45:00,0,1,0,40.00740496,-75.12513834
0101000020E6100000F701486D22C852C0A6681F0A6A044440,0101000020110F00009DABFAA919E75FC1C5B5EABDCA945241,3540,2016.0,201635032127,0411,2016-04-18,B,M,22,abdom,N,N,N,200 BLOCK W Clarkson St,0,-75.12710125,40.03448607,35,23:08:00,0,1,0,40.03448607,-75.12710125
0101000020E610000014004644EFC852C0C86AEB8EE2014440,0101000020110F0000715CE29A75E85FC13848B4A1FC915241,3854,2015.0,201525045973,0350,2015-06-08,B,F,22,head,N,N,N,4100 BLOCK N Franklin St,0,-75.13960368,40.01472651,25,04:09:00,1,0,0,40.01472651,-75.13960368
0101000020E6100000C3B136DF2BCD52C0CF06ECAC0EFC4340,0101000020110F0000F4DA88EAA7EF5FC1BC4427CD868B5241,3855,2015.0,201516025262,0411,2015-06-09,B,M,21,torso,N,N,N,4100 BLOCK Ogden St,0,-75.20580272,39.96919786,16,10:46:00,0,1,0,39.96919786,-75.20580273
0101000020E610000089324C544CCF52C02A77FA9C96FE4340,0101000020110F00009FDB54BB44F35FC183D45AF0548E5241,3856,2015.0,201519055827,0111,2015-06-09,B,M,22,head,N,N,N,5700 BLOCK Woodcrest Ave,0,-75.23903377,39.98897135,19,13:33:00,0,1,1,39.98897135,-75.23903377
0101000020E610000078C89C8049C852C0C3B43543A6FF4340,0101000020110F0000E9CDA4095CE75FC1F06EDC14828F5241,3857,2015.0,201524053331,0411,2015-06-10,B,M,53,leg,N,N,N,3100 BLOCK N Front St,1,-75.12948623,39.99726143,24,04:12:00,0,1,0,39.99726143,-75.12948623
0101000020E6100000F59871E827C852C0986788D733FE4340,0101000020110F0000304E64F922E75FC1BFEEF573E78D5241,3858,2015.0,201526028818,0350,2015-06-10,W,M,33,multi,N,N,N,1900 BLOCK E Firth St,0,-75.12743579,39.98595709,26,00:27:00,0,1,0,39.98595709,-75.12743579
0101000020E6100000B9B48E684AC952C005B209F600FF4340,0101000020110F000014D31D6B10E95FC1E15927D4CA8E5241,3859,2015.0,201526028979,0111,2015-06-10,B,M,31,neck,N,N,N,2600 BLOCK N 8th St,0,-75.14516653,39.99221683,26,21:27:00,0,1,1,39.99221683,-75.14516653
0101000020E61000006016A08E03CA52C087934D1C6DF64340,0101000020110F0000E12181E94AEA5FC1B73E16CC49855241,3860,2015.0,201503035688,0411,2015-06-12,B,M,27,buttocks,N,N,N,600 BLOCK Mifflins St,0,-75.15646711,39.92520479,03,00:01:00,0,1,0,39.92520479,-75.15646711
0101000020E6100000E48729153DC552C0E4A18C442A034440,0101000020110F00004D268E6A2EE25FC155DE031068935241,3861,2015.0,201514055731,0411,2015-07-14,B,M,42,arm,N,N,N,5200 BLOCK Akron St,0,-75.08185319,40.02472741,14,04:34:00,0,1,0,40.02472741,-75.08185319
0101000020E6100000E48729153DC552C0E4A18C442A034440,0101000020110F00004D268E6A2EE25FC155DE031068935241,3862,2015.0,201514055737,0411,2015-07-14,B,F,41,stomach,N,N,N,5200 BLOCK Akron St,0,-75.08185319,40.02472741,14,06:29:00,0,1,0,40.02472741,-75.08185319
0101000020E6100000F9772A9E82C952C000110B4A8B004440,0101000020110F00003A8050E56FE95FC1392B940080905241,3863,2015.0,201525047104,0411,2015-06-11,B,M,27,multi,N,N,N,1100 BLOCK W Ontario St,0,-75.14859728,40.00425077,25,23:38:00,0,1,0,40.00425077,-75.14859728
0101000020E6100000DF379DE8E3C952C05C2AE39DCB054440,0101000020110F0000D84F6C2715EA5FC14D99DCF952965241,3864,2015.0,201535049228,0411,2015-06-12,B,M,33,abdomen,N,N,N,5900 BLOCK Champlost Ave,0,-75.15453544,40.04527639,35,15:18:00,0,1,0,40.04527639,-75.15453544
0101000020E610000002791B40A4C652C01F0CC02FC3FF4340,0101000020110F000034A9B17F90E45FC16423DF25A28F5241,3865,2015.0,201524054551,0111,2015-06-13,B,M,43,head,N,N,N,3500 BLOCK Emerald St,0,-75.10377505,39.99814412,24,14:02:00,1,0,1,39.99814412,-75.10377505
0101000020E610000009DAAA4540CA52C074008AB2B3004440,0101000020110F00000BE8EC0AB2EA5FC1094729CEAC905241,3866,2016.0,201639026694,0411,2016-04-04,B,M,64,stomach,N,N,N,3300 BLOCK N 19th St,0,-75.16017286,40.00548393,39,14:35:00,0,1,0,40.00548393,-75.16017286
